number,long,lat,total,,,
1446,7.554574543,45.13006804,0,,,
1447,7.560928296,45.13006804,0,,,
1448,7.567282049,45.13006804,0,,,
1449,7.573635802,45.13006804,0,,,
1450,7.579989556,45.13006804,0,,,
1451,7.586343309,45.13006804,0,,,
1452,7.592697062,45.13006804,0,,,
1453,7.599050816,45.13006804,0,,,
1454,7.605404569,45.13006804,0,,,
1455,7.611758322,45.13006804,0,,,
1456,7.618112075,45.13006804,0,,,
1457,7.624465829,45.13006804,0,,,
1458,7.630819582,45.13006804,0,,,
1459,7.637173335,45.13006804,0,,,
1460,7.643527088,45.13006804,0,,,
1461,7.649880842,45.13006804,0,,,
1462,7.656234595,45.13006804,0,,,
1463,7.662588348,45.13006804,0,,,
1464,7.668942101,45.13006804,0,,,
1465,7.675295855,45.13006804,0,,,
1466,7.681649608,45.13006804,0,,,
1467,7.688003361,45.13006804,0,,,
1468,7.694357114,45.13006804,0,,,
1469,7.700710868,45.13006804,0,,,
1470,7.707064621,45.13006804,0,,,
1471,7.713418374,45.13006804,0,,,
1472,7.719772127,45.13006804,0,,,
1473,7.726125881,45.13006804,0,,,
1474,7.732479634,45.13006804,0,,,
1475,7.738833387,45.13006804,0,,,
1476,7.745187141,45.13006804,0,,,
1477,7.751540894,45.13006804,0,,,
1478,7.757894647,45.13006804,0,,,
1479,7.7642484,45.13006804,0,,,
1480,7.516452023,45.13456324,0,,,
1481,7.522805776,45.13456324,0,,,
1482,7.52915953,45.13456324,0,,,
1483,7.535513283,45.13456324,0,,,
1484,7.541867036,45.13456324,0,,,
1485,7.548220789,45.13456324,0,,,
1486,7.554574543,45.13456324,0,,,
1487,7.560928296,45.13456324,0,,,
1488,7.567282049,45.13456324,0,,,
1489,7.573635802,45.13456324,0,,,
1490,7.579989556,45.13456324,0,,,
1491,7.586343309,45.13456324,0,,,
1492,7.592697062,45.13456324,0,,,
1493,7.599050816,45.13456324,0,,,
1494,7.605404569,45.13456324,0,,,
1495,7.611758322,45.13456324,0,,,
1496,7.618112075,45.13456324,0,,,
1497,7.624465829,45.13456324,0,,,
1498,7.630819582,45.13456324,0,,,
1499,7.637173335,45.13456324,0,,,
1500,7.643527088,45.13456324,0,,,
1501,7.649880842,45.13456324,0,,,
1502,7.656234595,45.13456324,0,,,
1503,7.662588348,45.13456324,0,,,
1504,7.668942101,45.13456324,0,,,
1505,7.675295855,45.13456324,0,,,
1506,7.681649608,45.13456324,0,,,
1507,7.688003361,45.13456324,0,,,
1508,7.694357114,45.13456324,0,,,
1509,7.700710868,45.13456324,0,,,
1510,7.707064621,45.13456324,0,,,
1511,7.713418374,45.13456324,0,,,
1512,7.719772127,45.13456324,0,,,
1513,7.726125881,45.13456324,0,,,
1514,7.732479634,45.13456324,0,,,
1515,7.738833387,45.13456324,0,,,
1516,7.745187141,45.13456324,0,,,
1517,7.751540894,45.13456324,0,,,
1518,7.757894647,45.13456324,0,,,
1519,7.7642484,45.13456324,0,,,
1520,7.516452023,45.13905844,0,,,
1521,7.522805776,45.13905844,0,,,
1522,7.52915953,45.13905844,0,,,
1523,7.535513283,45.13905844,0,,,
1524,7.541867036,45.13905844,0,,,
1525,7.548220789,45.13905844,0,,,
1526,7.554574543,45.13905844,0,,,
1527,7.560928296,45.13905844,0,,,
1528,7.567282049,45.13905844,0,,,
1529,7.573635802,45.13905844,0,,,
1530,7.579989556,45.13905844,0,,,
1531,7.586343309,45.13905844,0,,,
1532,7.592697062,45.13905844,0,,,
1533,7.599050816,45.13905844,0,,,
1534,7.605404569,45.13905844,0,,,
1535,7.611758322,45.13905844,0,,,
1536,7.618112075,45.13905844,0,,,
1537,7.624465829,45.13905844,0,,,
1538,7.630819582,45.13905844,0,,,
1539,7.637173335,45.13905844,0,,,
1540,7.643527088,45.13905844,0,,,
1541,7.649880842,45.13905844,0,,,
1542,7.656234595,45.13905844,0,,,
1543,7.662588348,45.13905844,0,,,
1544,7.668942101,45.13905844,0,,,
1545,7.675295855,45.13905844,0,,,
1546,7.681649608,45.13905844,0,,,
1547,7.688003361,45.13905844,0,,,
1548,7.694357114,45.13905844,0,,,
1549,7.700710868,45.13905844,0,,,
1550,7.707064621,45.13905844,0,,,
1551,7.713418374,45.13905844,0,,,
1552,7.719772127,45.13905844,0,,,
1553,7.726125881,45.13905844,0,,,
1554,7.732479634,45.13905844,0,,,
1555,7.738833387,45.13905844,0,,,
1556,7.745187141,45.13905844,0,,,
1557,7.751540894,45.13905844,0,,,
1558,7.757894647,45.13905844,0,,,
1559,7.7642484,45.13905844,0,,,
1560,7.516452023,45.14355363,0,,,
1561,7.522805776,45.14355363,0,,,
1562,7.52915953,45.14355363,0,,,
1563,7.535513283,45.14355363,0,,,
1564,7.541867036,45.14355363,0,,,
1565,7.548220789,45.14355363,0,,,
1566,7.554574543,45.14355363,0,,,
1567,7.560928296,45.14355363,0,,,
1568,7.567282049,45.14355363,0,,,
1569,7.573635802,45.14355363,0,,,
1570,7.579989556,45.14355363,0,,,
1571,7.586343309,45.14355363,0,,,
1572,7.592697062,45.14355363,0,,,
1573,7.599050816,45.14355363,0,,,
1574,7.605404569,45.14355363,0,,,
1575,7.611758322,45.14355363,0,,,
1576,7.618112075,45.14355363,0,,,
1577,7.624465829,45.14355363,0,,,
1578,7.630819582,45.14355363,0,,,
1579,7.637173335,45.14355363,0,,,
1580,7.643527088,45.14355363,0,,,
1581,7.649880842,45.14355363,0,,,
1582,7.656234595,45.14355363,0,,,
1583,7.662588348,45.14355363,0,,,
1584,7.668942101,45.14355363,0,,,
